mt20id,prfnm,prfpdfrom,prfpdto,시설명,총객석수,시(도),구(군),주소
PF220336,"먼데이프로젝트 시즌6, 청춘의 밤: 리오 단독 콘서트",2023.07.03,2023.07.03,벨로주 [홍대] (구. 왓에버),123,서울,마포구,서울특별시 마포구 잔다리로 46 (서교동)
PF220332,"브런치콘서트, 11시11분: 툴루즈 로트렉",2023.07.27,2023.07.27,성북미디어문화마루 꿈빛극장,323,서울,성북구,서울특별시 성북구 길음로7길 20 (길음동)
PF220330,"브런치콘서트, 11시11분: 앙리 마티스",2023.11.23,2023.11.23,성북미디어문화마루 꿈빛극장,323,서울,성북구,서울특별시 성북구 길음로7길 20 (길음동)
PF220277,ENHYPEN WORLD TOUR: FATE [서울],2023.07.29,2023.07.30,올림픽공원,41376,서울,송파구,서울특별시 송파구 올림픽로 424 올림픽공원 (방이동)
PF220252,WAVEON 웨이브온 AST 콘서트,2023.06.22,2023.06.22,현대카드 언더스테이지,205,서울,용산구,서울특별시 용산구 이태원로 246 (한남동)
PF220247,틴탑: we gonna rock it drop it top it hey don’t stop it pop it,2023.07.15,2023.07.16,노들섬,1072,서울,용산구,서울특별시 용산구 양녕로 445 (이촌동)
PF220246,잠골버스 The Live,2023.07.08,2023.07.08,일지아트홀,240,서울,강남구,서울특별시 강남구 선릉로 806 (청담동) 킹콩빌딩 지하2층
PF220244,CHIMIRO [서울],2023.07.29,2023.07.29,무신사 개러지 (구. 왓챠홀),144,서울,마포구,서울특별시 마포구 잔다리로 32(서교동)
PF220181,RAP HOUSE VOL. 21,2023.06.16,2023.06.16,"플렉스라운지 (구. 스테이라운지, 구. 인디팍)",150,서울,마포구,서울특별시 마포구 양화로 100-10 (서교동)
PF220178,FRIDAY HIPHOP SHOW vol.3,2023.07.14,2023.07.14,스페이스브릭 (SPACE BRICK),60,서울,마포구,서울특별시 마포구 잔다리로 31(서교동)
PF220163,"위수 정규 2집 발매 쇼케이스, 하필이면 사랑이 왜 거기에 있었을까? [서울]",2023.06.30,2023.07.01,구름아래소극장,200,서울,마포구,서울특별시 마포구 와우산로29가길 15 (서교동)
PF220155,너드커넥션: WELL! ARE YOU GOOD? [서울],2023.07.01,2023.07.02,무신사 개러지 (구. 왓챠홀),144,서울,마포구,서울특별시 마포구 잔다리로 32(서교동)
PF220108,"뮤직 토크쇼, 니엘의 샤한 밤",2023.06.23,2023.06.23,일지아트홀,240,서울,강남구,서울특별시 강남구 선릉로 806 (청담동) 킹콩빌딩 지하2층
PF220090,"아더라이프 기획공연, Ch. 3: Other Life X Gwangyu Lee",2023.07.01,2023.07.01,클럽온에어,0,서울,마포구,서울특별시 마포구 잔다리로 44(서교동)
PF220088,싱어송라이터 최문석 단독콘서트,2023.06.28,2023.06.28,클럽온에어,0,서울,마포구,서울특별시 마포구 잔다리로 44(서교동)
PF220070,"THE SOUND 첫 정규앨범,  Who's Listening?",2023.06.24,2023.06.24,CLUB bender(클럽 벤더),0,서울,마포구,서울특별시 마포구 와우산로14길 4 (상수동) 지하1층
PF220069,"레이니 내한공연, LANY Live in Seoul",2023.08.22,2023.08.22,올림픽공원,41376,서울,송파구,서울특별시 송파구 올림픽로 424 올림픽공원 (방이동)
PF220065,"언오피셜보이의 첫 단독콘서트, off-line",2023.07.09,2023.07.09,롤링홀,200,서울,마포구,서울특별시 마포구 어울마당로 35 (서교동) 지하 1층
PF220063,"FRankly, 김승주,  OFF : THE LIVE",2023.06.30,2023.06.30,폼텍웍스홀,100,서울,마포구,서울특별시 마포구 잔다리로3길 34 (서교동)
PF220055,검정치마 단독 공연,2023.07.07,2023.07.09,블루스퀘어,3389,서울,용산구,서울특별시 용산구 이태원로 294 (한남동)
PF220038,게이트플라워즈 단독공연: 신문화체험,2023.07.02,2023.07.02,벨로주 [홍대] (구. 왓에버),123,서울,마포구,서울특별시 마포구 잔다리로 46 (서교동)
PF220031,"TUNE UP STAGE: MUSIC OASIS, 당신의 일상에 오아시스가 되어줄게요",2023.07.08,2023.07.08,노들섬,1072,서울,용산구,서울특별시 용산구 양녕로 445 (이촌동)
PF220017,"민수 단독공연, HAPPY BIRTHDAY MINSU",2023.07.09,2023.07.09,한국콘텐츠진흥원 CKL스테이지,190,서울,중구,서울특별시 중구 청계천로 40
PF219977,"유발이 단독공연, 그녀의 일기장을 훔쳐봐주세요",2023.07.09,2023.07.09,클럽온에어,0,서울,마포구,서울특별시 마포구 잔다리로 44(서교동)
PF219972,"오늘, 발라드 콘서트 in 서울",2023.08.05,2023.08.06,올림픽공원,41376,서울,송파구,서울특별시 송파구 올림픽로 424 올림픽공원 (방이동)
PF219969,"김소현 미니 콘서트, Always there",2023.07.02,2023.07.02,성수아트홀(성수문화복지회관),352,서울,성동구,서울특별시 성동구 뚝섬로1길 43 (성수동1가)
PF219943,"시나 쓰는 앨리스 단독콘서트, 밤아카시아",2023.07.16,2023.07.16,클럽온에어,0,서울,마포구,서울특별시 마포구 잔다리로 44(서교동)
PF219942,스물네살 윤희온,2023.06.25,2023.06.25,예스24 라이브홀 (구. 악스코리아),1051,서울,광진구,서울특별시 광진구 구천면로 20 (광장동)
PF219936,"세 번째 파장, 서도밴드",2023.06.29,2023.06.29,강남씨어터,232,서울,강남구,서울특별시 강남구 역삼로7길 16 (역삼동)
PF219930,"문래재즈IN, 연중기획: 배장은 리버레이션",2023.06.24,2023.06.24,문래재즈IN,60,서울,영등포구,서울특별시 영등포구 도림로 475 (문래동4가)
PF219927,"권인하, 노희섭 콜라보 콘서트, 천둥",2023.07.22,2023.07.22,스카이아트홀,987,서울,강서구,서울특별시 강서구 화곡로63길 65(등촌동)
PF219919,"코넛의 코직테라피, 치유의 숲",2023.06.30,2023.06.30,클럽온에어,0,서울,마포구,서울특별시 마포구 잔다리로 44(서교동)
PF219914,"진민호 콘서트, Lingering",2023.07.02,2023.07.02,백암아트홀,417,서울,강남구,서울특별시 강남구 테헤란로113길 7 (삼성동)
PF219904,10-Feet Collins Tour in Korea,2023.07.15,2023.07.15,KBS스포츠월드(아레나),2222,서울,강서구,서울특별시 강서구 공항대로 376 (화곡동) kbs스포츠월드
PF219869,유니크노트 스탠다드 콘서트,2023.06.14,2023.06.14,산울림소극장,72,서울,마포구,서울특별시 마포구 와우산로 157 (서교동)
PF219859,Soundberry Festa23,2023.07.22,2023.07.23,KBS스포츠월드(아레나),2222,서울,강서구,서울특별시 강서구 공항대로 376 (화곡동) kbs스포츠월드
PF219858,"Hathaw9y(해서웨이) 1집 발매 공연, Essential [서울]",2023.07.01,2023.07.01,벨로주 [홍대] (구. 왓에버),123,서울,마포구,서울특별시 마포구 잔다리로 46 (서교동)
PF219857,김경호 콘서트 [서울],2023.08.26,2023.08.26,연세대학교 백주년기념관,829,서울,서대문구,서울특별시 서대문구 연세로 50 (신촌동)
PF219851,"한승우 SPECIAL LIVE, ONE",2023.07.08,2023.07.08,광운대학교 동해문화예술관,2432,서울,노원구,서울특별시 노원구 광운로 20(월계동)
PF219846,유희열 Curated 21 PEPPERTONES CLUB TOUR [서울],2023.07.22,2023.07.22,현대카드 언더스테이지,205,서울,용산구,서울특별시 용산구 이태원로 246 (한남동)
PF219827,"먼데이프로젝트 시즌6, OUR SUMMER:크리스피 단독 콘서트",2023.06.26,2023.06.26,벨로주 [홍대] (구. 왓에버),123,서울,마포구,서울특별시 마포구 잔다리로 46 (서교동)
PF219826,마이앨리 vol.2,2023.06.24,2023.06.24,무신사 개러지 (구. 왓챠홀),144,서울,마포구,서울특별시 마포구 잔다리로 32(서교동)
PF219793,Filming: 모스크바서핑클럽,2023.07.07,2023.07.07,"플렉스라운지 (구. 스테이라운지, 구. 인디팍)",150,서울,마포구,서울특별시 마포구 양화로 100-10 (서교동)
PF219782,"ONEWE GIUK 1ST LIVE ENCORE, EPILOGUE: TURN OVER",2023.06.24,2023.06.24,롤링홀,200,서울,마포구,서울특별시 마포구 어울마당로 35 (서교동) 지하 1층
PF219779,"RE:STAGE, Vol.1: Camping Stage",2023.06.17,2023.06.17,생기 스튜디오,70,서울,마포구,서울특별시 마포구 와우산로 137 (서교동)
PF219777,"SEVENTEEN TOUR, FOLLOW TO SEOUL",2023.07.21,2023.07.22,고척스카이돔,16744,서울,구로구,서울특별시 구로구 경인로 430 (고척동)
PF219774,김경현의 Rock이 빛나는 밤에,2023.07.01,2023.07.01,일지아트홀,240,서울,강남구,서울특별시 강남구 선릉로 806 (청담동) 킹콩빌딩 지하2층
PF219773,"라우브 내한 공연, LAUV Live in Seoul",2023.08.29,2023.08.29,올림픽공원,41376,서울,송파구,서울특별시 송파구 올림픽로 424 올림픽공원 (방이동)
PF219767,"MONSTA X 7TH OFFICIAL FANCLUB MONBEBE FAN CONCERT, MX FRIENDS",2023.07.08,2023.07.09,올림픽공원,41376,서울,송파구,서울특별시 송파구 올림픽로 424 올림픽공원 (방이동)
PF219757,"SHINee WORLD VI, PERFECT ILLUMINATION",2023.06.23,2023.06.25,올림픽공원,41376,서울,송파구,서울특별시 송파구 올림픽로 424 올림픽공원 (방이동)
PF219755,싸이 흠뻑쇼: SUMMER SWAG [서울],2023.06.30,2023.07.02,잠실종합운동장,81813,서울,송파구,서울특별시 송파구 올림픽로 25 (잠실동)
PF219736,비앤 힙합 콘서트,2023.06.17,2023.06.17,클럽 마스 CLUB MARS,0,서울,마포구,서울특별시 마포구 와우산로 76-1 (서교동)
PF219689,Marcos Valle&Azymuth Live In Seoul,2023.07.15,2023.07.16,무신사 개러지 (구. 왓챠홀),144,서울,마포구,서울특별시 마포구 잔다리로 32(서교동)
PF219688,강다니엘 콘서트: FIRST PARADE [서울(앵콜)],2023.07.01,2023.07.02,고려대학교 화정체육관,8057,서울,성북구,서울특별시 성북구 안암로 145 (안암동5가)
PF219654,"오프더메뉴 단독콘서트, Silhouette",2023.06.17,2023.06.17,KT&G 상상마당 라이브홀 [마포],226,서울,마포구,서울특별시 마포구 어울마당로 65 (서교동)
PF219648,남메아리밴드 2집: Recording Session,2023.06.28,2023.06.29,CJ아지트 광흥창,250,서울,마포구,서울특별시 마포구 창전로 14 (신정동) CJ아지트
PF219626,수상한 스테이지(6월),2023.06.02,2023.06.23,수상한창고,35,서울,금천구,서울특별시 금천구 금하로24길 7(시흥동)
PF219610,박기훈 정규 2집 제작 발표회,2023.06.25,2023.06.25,클럽온에어,0,서울,마포구,서울특별시 마포구 잔다리로 44(서교동)
PF219592,"WH3N(웬) 단독 콘서트, 출발선",2023.07.02,2023.07.02,클럽온에어,0,서울,마포구,서울특별시 마포구 잔다리로 44(서교동)
PF219586,나상현씨밴드 클럽투어: 여름빛 [서울],2023.07.29,2023.07.30,KT&G 상상마당 라이브홀 [마포],226,서울,마포구,서울특별시 마포구 어울마당로 65 (서교동)
PF219581,김광진 콘서트(앵콜),2023.06.16,2023.06.16,신한카드 SOL페이 스퀘어(구.신한pLay 스퀘어),720,서울,마포구,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)"
PF219575,강재훈 트리오: Gershwin Songbook,2023.07.07,2023.07.07,예술의전당 [서울],8107,서울,서초구,서울특별시 서초구 남부순환로 2406 (서초동)
PF219564,"JazzWorks N14, Ahmad Jamal",2023.06.25,2023.06.25,폼텍웍스홀,100,서울,마포구,서울특별시 마포구 잔다리로3길 34 (서교동)
PF219563,스탠딩에그 콘서트 [서울],2023.07.01,2023.07.02,유니버설아트센터,1052,서울,광진구,서울특별시 광진구 천호대로 664 (능동)
PF219552,블랙 미디 내한공연 [서울],2023.07.28,2023.07.28,노들섬,1072,서울,용산구,서울특별시 용산구 양녕로 445 (이촌동)
PF219534,제2회 전국! 인디자랑,2023.07.01,2023.07.02,웨스트브릿지 라이브홀,160,서울,마포구,서울특별시 마포구 와우산로25길 6 (서교동)
PF219533,정밀아 정기단독공연: 초여름,2023.06.24,2023.06.24,구름아래소극장,200,서울,마포구,서울특별시 마포구 와우산로29가길 15 (서교동)
PF219524,불타는 트롯맨 전국투어 콘서트 [서울],2023.08.25,2023.08.27,올림픽공원,41376,서울,송파구,서울특별시 송파구 올림픽로 424 올림픽공원 (방이동)
PF219523,이상민 Dansweetme 단독공연,2023.06.09,2023.06.09,클럽온에어,0,서울,마포구,서울특별시 마포구 잔다리로 44(서교동)
PF219512,나상현씨밴드 클럽투어: 여름빛 [서울(첫주)],2023.07.01,2023.07.02,롤링홀,200,서울,마포구,서울특별시 마포구 어울마당로 35 (서교동) 지하 1층
PF219507,그리즐리(Grizzly）Concert: Summer House,2023.06.25,2023.06.25,CJ아지트 광흥창,250,서울,마포구,서울특별시 마포구 창전로 14 (신정동) CJ아지트
PF219503,양다일 콘서트: D.I.LAND,2023.07.01,2023.07.02,블루스퀘어,3389,서울,용산구,서울특별시 용산구 이태원로 294 (한남동)
PF219484,SURL(설): YOUNG & ALIVE,2023.06.24,2023.06.24,서울대학교,115,서울,관악구,서울특별시 관악구 관악로 1 (신림동)
PF219469,조이올팍 페스티벌,2023.09.16,2023.09.17,올림픽공원,41376,서울,송파구,서울특별시 송파구 올림픽로 424 올림픽공원 (방이동)
PF219455,몽니의 사색동화 by 훈태,2023.08.20,2023.08.20,웨스트브릿지 라이브홀,160,서울,마포구,서울특별시 마포구 와우산로25길 6 (서교동)
PF219454,몽니의 사색동화 by 태우,2023.10.21,2023.10.21,웨스트브릿지 라이브홀,160,서울,마포구,서울특별시 마포구 와우산로25길 6 (서교동)
PF219452,몽니의 사색동화 by 인경,2023.06.30,2023.06.30,웨스트브릿지 라이브홀,160,서울,마포구,서울특별시 마포구 와우산로25길 6 (서교동)
PF219451,몽니의 사색동화 by 신의,2023.12.10,2023.12.10,웨스트브릿지 라이브홀,160,서울,마포구,서울특별시 마포구 와우산로25길 6 (서교동)
PF219447,"먼데이프로젝트 시즌6, OUR SUMMER: 아디오스 오디오 단독 콘서트",2023.06.21,2023.06.21,CJ아지트 광흥창,250,서울,마포구,서울특별시 마포구 창전로 14 (신정동) CJ아지트
PF219435,"마리아킴 재즈 콜렉티브, Getz/Gilberto",2023.06.16,2023.06.16,마포아트센터,1325,서울,마포구,서울특별시 마포구 대흥로20길 28 (대흥동)
PF219432,"누군가의 플레이리스트 Track 65, 그_냥 앨범 발매 기념 단독콘서트",2023.06.23,2023.06.24,클럽온에어,0,서울,마포구,서울특별시 마포구 잔다리로 44(서교동)
PF219421,혼네,2023.08.17,2023.08.18,KBS스포츠월드(아레나),2222,서울,강서구,서울특별시 강서구 공항대로 376 (화곡동) kbs스포츠월드
PF219413,양반들 EP 에루화 발매 기념 공연: 해가 났다네 Sun's Out,2023.06.24,2023.06.24,CJ아지트 광흥창,250,서울,마포구,서울특별시 마포구 창전로 14 (신정동) CJ아지트
PF219398,"브릭데이 with BAND, 데드챈트",2023.06.14,2023.06.14,스페이스브릭 (SPACE BRICK),60,서울,마포구,서울특별시 마포구 잔다리로 31(서교동)
PF219393,밸리 내한공연 [서울],2023.08.01,2023.08.01,예스24 라이브홀 (구. 악스코리아),1051,서울,광진구,서울특별시 광진구 구천면로 20 (광장동)
PF219385,박강수 콘서트 [서울],2023.06.18,2023.06.18,베짱이홀,200,서울,마포구,서울특별시 마포구 독막로15길 3-12 (상수동)
PF219378,Summer Jazzbreak,2023.08.26,2023.08.26,마포아트센터,1325,서울,마포구,서울특별시 마포구 대흥로20길 28 (대흥동)
PF219366,이예준 단독 콘서트: Say Ye's,2023.07.01,2023.07.02,성신여자대학교 운정그린캠퍼스,800,서울,강북구,서울특별시 강북구 도봉로76가길 55 (미아동)
PF219365,"루이스 콜 내한공연, Louis Cole Live in Seoul",2023.08.02,2023.08.02,예스24 라이브홀 (구. 악스코리아),1051,서울,광진구,서울특별시 광진구 구천면로 20 (광장동)
PF219356,VERIVERY FAN-CONCERT: DREAM SHOP,2023.06.24,2023.06.25,블루스퀘어,3389,서울,용산구,서울특별시 용산구 이태원로 294 (한남동)
PF219353,네미시스 라이브 콘서트: 여름의 시작,2023.06.18,2023.06.18,롤링홀,200,서울,마포구,서울특별시 마포구 어울마당로 35 (서교동) 지하 1층
PF219325,"히미츠 Hot Project, 빌보드 침공 Vol.4: 히미츠와 춤을",2023.07.29,2023.07.29,스페이스브릭 (SPACE BRICK),60,서울,마포구,서울특별시 마포구 잔다리로 31(서교동)
PF219316,"Weverse Con Festival, GREEN PASS + LIVE PLAY",2023.06.10,2023.06.11,올림픽공원,41376,서울,송파구,서울특별시 송파구 올림픽로 424 올림픽공원 (방이동)
