mt20id,prfnm,prfpdfrom,prfpdto,fcltynm,poster,area,genrenm,openrun,prfstate
PF260147,서도밴드 클럽투어: 새 집 [강릉],2025.04.06,2025.04.06,강릉 스톤,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260147_250304_143005.png,,대중음악,N,공연완료
PF260126,KT & G 상상실현 페스티벌 [춘천],2025.04.19,2025.04.20,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF260126_250304_134619.png,,대중음악,N,공연완료
PF259031,서도밴드 클럽투어: 새 집 [춘천],2025.03.15,2025.03.15,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF259031_250214_122150.png,,대중음악,N,공연완료
PF258774,오월오일 전국 클럽 투어: Harvest Days [춘천],2025.03.22,2025.03.22,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF258774_250211_131040.png,,대중음악,N,공연완료
PF258258,이재훈 전국투어 콘서트: THE 이재훈 31년 [춘천],2025.04.12,2025.04.12,강원대학교 백령아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF258258_250204_125801.jpg,,대중음악,N,공연완료
PF258248,자우림 & 플라워 콘서트 [강릉],2025.02.28,2025.02.28,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF258248_250204_115456.jpg,,대중음악,N,공연완료
PF257575,최백호 단독콘서트: 낭만에 대하여 [원주],2025.03.29,2025.03.29,원주백운아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF257575_250120_161939.jpg,,대중음악,N,공연완료
PF257422,변진섭 전국투어 콘서트: 변천사 [강릉],2025.03.23,2025.03.23,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF257422_250117_113604.gif,,대중음악,N,공연완료
PF257412,윤석철트리오 클럽투어 [원주],2025.02.21,2025.02.21,드림아트홀 [원주],http://www.kopis.or.kr/upload/pfmPoster/PF_PF257412_250117_111359.gif,,대중음악,N,공연완료
PF255945,굿바이 김장훈 콘서트 [인제],2024.12.28,2024.12.28,인제하늘내린센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF255945_241217_114738.jpg,,대중음악,N,공연완료
PF255247,"춘천공연예술제: 최윤미 French Feels, 오헬렌, 남달리",2024.08.09,2024.08.09,성암교회,http://www.kopis.or.kr/upload/pfmPoster/PF_PF255247_241204_141946.gif,,대중음악,N,공연완료
PF255197,강릉아트센터 연말콘서트 (12.28),2024.12.28,2024.12.28,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF255197_241204_103359.jpg,,대중음악,N,공연완료
PF255170,연말콘서트 (12.29),2024.12.29,2024.12.29,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF255170_241203_115346.jpg,,대중음악,N,공연완료
PF255144,춘베리아 특급열차,2024.12.20,2024.12.21,춘천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF255144_241203_103921.jfif,,대중음악,N,공연완료
PF254764,문미향 크리스마스 콘서트: I Wished On The Christmas Moon [춘천],2024.12.20,2024.12.20,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF254764_241128_093217.png,,대중음악,N,공연완료
PF254514,삼척시민과 함께하는 송년 드림콘서트,2024.12.06,2024.12.06,삼척문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF254514_241125_121743.jpg,,대중음악,N,공연완료
PF253807,"영북지역 직장인 밴드 연합 콘서트: 김 대리, 이런 공연은 처음이지? [양양]",2024.11.23,2024.11.23,양양문화복지회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF253807_241115_144023.png,,대중음악,N,공연완료
PF253740,"디어 철원, 디어 재즈오케스트라 콘서트 [철원]",2024.11.27,2024.11.27,철원군 화강문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF253740_241115_110612.jpg,,대중음악,N,공연완료
PF253573,브로콜리너마저 연말 단독공연: 매일 새롭게 태어나는 꿈 [춘천],2024.12.07,2024.12.08,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF253573_241113_123229.gif,,대중음악,N,공연완료
PF252534,Beyond the hip hop [춘천],2024.11.30,2024.11.30,춘천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF252534_241031_093533.jpg,,대중음악,N,공연완료
PF252175,"대관령음악제, 4色 콘서트: 화양연화 재즈를 만나다",2024.12.19,2024.12.19,강원대학교 백령아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF252175_241217_170758.png,,대중음악,N,공연완료
PF252174,"대관령음악제, 4色 콘서트: 조윤성 & Supersax",2024.11.30,2024.11.30,강릉원주대학교 예술1호관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF252174_241025_155615.gif,,대중음악,N,공연완료
PF251881,"철원 향토가수 감사콘서트, 트롯 부모님 전상서",2024.10.28,2024.10.28,철원군 화강문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF251881_241022_122743.jpg,,대중음악,N,공연완료
PF250824,영탁 단독 콘서트: TAK SHOW3 [강릉],2024.11.23,2024.11.24,가톨릭관동대학교,http://www.kopis.or.kr/upload/pfmPoster/PF_PF250824_241010_095636.gif,,대중음악,N,공연완료
PF250618,장윤정 라이브 콘서트 [강릉],2024.12.07,2024.12.07,가톨릭관동대학교,http://www.kopis.or.kr/upload/pfmPoster/PF_PF250618_241007_134508.gif,,대중음악,N,공연완료
PF250436,김바다: 바다가 시작되는 곳 [양양],2024.10.26,2024.10.26,코랄로 바이 조선,http://www.kopis.or.kr/upload/pfmPoster/PF_PF250436_241004_112153.jpg,,대중음악,N,공연완료
PF249655,대한민국 해군 호국음악회 [동해],2024.10.01,2024.10.01,동해문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF249655_240924_121638.gif,,대중음악,N,공연완료
PF249139,"V.O.S 20주년 전국투어 콘서트, 우리의 스무살 [강원]",2024.12.28,2024.12.28,강원대학교 백령아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF249139_240913_180922.gif,,대중음악,N,공연완료
PF249095,유난히 아름다웠던 그 시절 [철원],2024.09.25,2024.09.25,철원군 화강문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF249095_240913_150830.jpg,,대중음악,N,공연완료
PF249015,"RECORDING & PLAY TOUR, 브로콜리너마저: 우리는 모두 실패할 것을 알고 있어요 [춘천]",2024.10.20,2024.10.20,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF249015_240912_162614.png,,대중음악,N,공연완료
PF248994,심수봉 전국투어 콘서트: 꽃길 [강릉],2024.12.07,2024.12.07,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF248994_240912_130158.gif,,대중음악,N,공연완료
PF248907,"자라섬재즈페스티벌, 에멧 코헨 트리오 [강릉]",2024.10.21,2024.10.21,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF248907_240911_150153.jpg,,대중음악,N,공연완료
PF248465,"자라섬재즈페스티벌, 킨가 그위크 [강릉]",2024.10.20,2024.10.20,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF248465_240905_110044.jpg,,대중음악,N,공연완료
PF248342,나훈아 라스트 콘서트: 고마웠습니다 [강릉],2024.10.26,2024.10.26,가톨릭관동대학교,http://www.kopis.or.kr/upload/pfmPoster/PF_PF248342_240904_101745.jpg,,대중음악,N,공연완료
PF247985,대한민국 상생 K-POP 콘서트 WITH 춘천 세계태권도주니어선수권대회,2024.10.03,2024.10.03,춘천송암스포츠타운,http://www.kopis.or.kr/upload/pfmPoster/PF_PF247985_240829_132100.gif,,대중음악,N,공연완료
PF247940,젠틀레인 단독공연 [원주],2024.09.28,2024.09.28,클럽 본 [원주],http://www.kopis.or.kr/upload/pfmPoster/PF_PF247940_240829_104449.gif,,대중음악,N,공연완료
PF247469,라 후안 다리엔소 with 탱고 [춘천],2024.10.03,2024.10.03,춘천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF247469_240919_164346.gif,,대중음악,N,공연완료
PF246405,"춘천공연예술제, 음악 - 반도, 그레이바이실버",2024.08.07,2024.08.07,성암교회,http://www.kopis.or.kr/upload/pfmPoster/PF_PF246405_240806_095513.gif,,대중음악,N,공연완료
PF245864,코랄로 CORALLO FUN FUN 쇼 [양양],2024.08.03,2024.08.17,코랄로 바이 조선,http://www.kopis.or.kr/upload/pfmPoster/PF_PF245864_240726_133319.gif,,대중음악,N,공연완료
PF245637,Have A Nice Day #10 [춘천],2024.09.14,2024.09.14,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF245637_240724_100813.jpg,,대중음악,N,공연완료
PF245364,옥상달빛 전국투어: 정말 고마워서 갑니다 [동해],2024.08.15,2024.08.15,카페 코스타 [동해],http://www.kopis.or.kr/upload/pfmPoster/PF_PF245364_240719_113521.jfif,,대중음악,N,공연완료
PF245250,정동하X알리 THE GREATEST: 불후의 명곡 [강릉],2024.09.28,2024.09.28,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF245250_240718_100356.gif,,대중음악,N,공연완료
PF244280,Theatre 이문세 [춘천],2024.10.11,2024.10.12,강원대학교 백령아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF244280_240703_133013.gif,,대중음악,N,공연완료
PF243630,현역가왕 전국투어 콘서트 [강릉],2024.08.24,2024.08.24,가톨릭관동대학교,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243630_240624_143143.gif,,대중음악,N,공연완료
PF243235,Rainbow Disco Club 15 Years in Korea,2024.08.23,2024.08.24,기사문 해수욕장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243235_240618_113116.jpg,,대중음악,N,공연완료
PF242940,이승철 신곡발매기념 콘서트: Rock’n All [춘천],2024.09.21,2024.09.21,강원대학교 백령아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242940_240613_115151.gif,,대중음악,N,공연완료
PF242935,자라섬재즈 서칭포재즈맨 시즌2: 내 생애 첫 전국투어 [춘천],2024.06.14,2024.07.13,축제극장몸짓,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242935_240613_113303.jpg,,대중음악,N,공연완료
PF242782,싸이흠뻑쇼: SUMMER SWAG [원주],2024.06.29,2024.06.29,원주 종합운동장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242782_240611_141119.gif,,대중음악,N,공연완료
PF242744,"강아솔 책방투어: 음악이 있는 곳에서, 책이 있는 곳으로 [속초]",2024.07.06,2024.07.06,완벽한 날들,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242744_240611_110312.jpg,,대중음악,N,공연완료
PF242708,싸이흠뻑쇼: SUMMER SWAG [속초],2024.08.03,2024.08.03,속초종합경기장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242708_240610_173510.gif,,대중음악,N,공연완료
PF241962,"윤복희의 삶, 70년을 담다 [강릉]",2024.07.05,2024.07.05,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF241962_240529_150539.jpg,,대중음악,N,공연완료
PF241358,"이두헌, Sings [원주]",2024.06.29,2024.06.29,클럽 본 [원주],http://www.kopis.or.kr/upload/pfmPoster/PF_PF241358_240520_131442.gif,,대중음악,N,공연완료
PF240826,"심수봉 전국투어 콘서트, 꽃길 [원주]",2024.07.20,2024.07.20,원주종합체육관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF240826_240510_113125.jpg,,대중음악,N,공연완료
PF240821,"장기하 소극장 투어, 나란히 나란히 [속초]",2024.07.02,2024.07.02,칠성조선소,http://www.kopis.or.kr/upload/pfmPoster/PF_PF240821_240510_111621.gif,,대중음악,N,공연완료
PF240098,박창곤 밴드 콘서트 [원주],2024.05.31,2024.05.31,클럽 본 [원주],http://www.kopis.or.kr/upload/pfmPoster/PF_PF240098_240429_104926.gif,,대중음악,N,공연완료
PF239859,나훈아 라스트 콘서트: 고마웠습니다! [원주],2024.06.22,2024.06.22,원주종합체육관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF239859_240424_125645.jpg,,대중음악,N,공연완료
PF239649,민해경 원주 콘서트 [강원],2024.04.27,2024.04.27,클럽 본 [원주],http://www.kopis.or.kr/upload/pfmPoster/PF_PF239649_240422_125530.gif,,대중음악,N,공연완료
PF238179,JUNGWOO musictrip [춘천],2024.04.20,2024.04.20,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF238179_240327_141637.png,,대중음악,N,공연완료
PF238100,미스터트롯2 진선미 콘서트: 트롯트립 [춘천],2024.06.01,2024.06.01,강원대학교 백령아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF238100_240326_134430.gif,,대중음악,N,공연완료
PF238035,제17회 봄 고아웃 캠프,2024.04.19,2024.04.21,강원세계산림엑스포행사장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF238035_240325_150530.gif,,대중음악,N,공연완료
PF237226,레전드 락 콘서트 [태백],2024.03.29,2024.03.29,태백문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF237226_240313_101834.gif,,대중음악,N,공연완료
PF236942,미스트롯3 전국투어 콘서트: 세상을 꺾고 뒤집어라! [춘천],2024.07.27,2024.07.27,강원대학교 백령아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF236942_240308_103709.gif,,대중음악,N,공연완료
PF236325,"Waves of Soul with 빅마마 이영현, 이현우 더블 콘서트 [속초]",2024.03.23,2024.03.23,롯데리조트 [속초],http://www.kopis.or.kr/upload/pfmPoster/PF_PF236325_240228_112634.gif,,대중음악,N,공연완료
PF236105,DMZ 피스트레인 뮤직 페스티벌,2024.06.15,2024.06.16,고석정,http://www.kopis.or.kr/upload/pfmPoster/PF_PF236105_240223_151744.jpg,,대중음악,N,공연완료
PF236046,YB TOUR LIGHTS: INFINITY [원주],2024.05.04,2024.05.05,원주백운아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF236046_240223_110313.gif,,대중음악,N,공연완료
PF235898,김정민 전국투어 콘서트: LIVE STAR [춘천],2024.04.21,2024.04.21,강원대학교 백령아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF235898_240221_120638.gif,,대중음악,N,공연완료
PF235769,"상상마당 MUSIC TRIP, I'll(아일) 전국투어: HERE I'll AM [춘천]",2024.03.23,2024.03.24,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF235769_240219_153756.png,,대중음악,N,공연완료
PF235500,상상실현 페스티벌 [춘천],2024.04.27,2024.04.28,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF235500_240215_112721.png,,대중음악,N,공연완료
PF235280,최백호 콘서트 [춘천],2024.05.03,2024.05.03,춘천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF235280_240319_105348.gif,,대중음악,N,공연완료
PF234393,"박상민 밴드 콘서트, 니가 그리운 날엔 [강릉]",2024.02.16,2024.02.16,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF234393_240124_112912.jpg,,대중음악,N,공연완료
PF233859,워터밤 [속초],2024.08.17,2024.08.17,한화리조트 [설악 쏘라노],http://www.kopis.or.kr/upload/pfmPoster/PF_PF233859_240311_093413.jpg,,대중음악,N,공연완료
PF233584,TRANSFOMACIÓN 내한공연: Road,2024.01.30,2024.01.30,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF233584_240109_092341.jpg,,대중음악,N,공연완료
PF232507,크리스마스와 함께하는 재즈의 밤(A Night of jazz) [철원],2023.12.20,2023.12.20,철원군 화강문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF232507_231214_105750.jpg,,대중음악,N,공연완료
PF232387,"조명섭, 달밤 음악회 시즌2 [원주]",2024.01.28,2024.01.28,원주백운아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF232387_231213_104410.gif,,대중음악,N,공연완료
PF232087,이승환 콘서트: 이상한 이승환 [춘천],2024.01.06,2024.01.06,강원대학교 백령아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF232087_231208_100252.gif,,대중음악,N,공연완료
PF231850,연말콘서트: 장기하&강산에&카더가든&봉제인간&채무자들,2023.12.29,2023.12.29,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF231850_231205_133431.jpg,,대중음악,N,공연완료
PF231288,엠씨더맥스 이수 콘서트: 기행문 [춘천],2024.01.27,2024.01.27,강원대학교 백령아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF231288_231129_105949.jfif,,대중음악,N,공연완료
PF230900,박강수 송년 춘천콘서트 [춘천],2023.12.28,2023.12.28,강원음악창작소,http://www.kopis.or.kr/upload/pfmPoster/PF_PF230900_231127_122618.gif,,대중음악,N,공연완료
PF230726,삼척시민과 함께하는 송년음악회,2023.12.08,2023.12.08,삼척문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF230726_231123_131100.png,,대중음악,N,공연완료
PF230701,"1930철원! 모던타임즈, 레트로 & 뉴트로  CONCERT",2023.11.30,2023.11.30,철원군 화강문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF230701_231123_114408.jpg,,대중음악,N,공연완료
PF230677,춘베리아 특급열차,2023.12.10,2023.12.12,강원대학교 백령아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF230677_231123_104822.png,,대중음악,N,공연완료
PF229598,워터밤 [속초],2023.08.19,2023.08.19,한화리조트 [설악 쏘라노],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229598_231108_150415.gif,,대중음악,N,공연완료
PF229512,"단칸방콘서트, 우리가 만들어 온 가을의 목소리",2023.11.18,2023.11.18,소극장 연극바보들,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229512_231107_135611.png,,대중음악,N,공연완료
PF229308,DISCO with 9001,2023.12.02,2023.12.02,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229308_231106_095658.jfif,,대중음악,N,공연완료
PF229143,"DISCO with 87dance, Section 2: 레트로",2023.11.25,2023.11.25,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229143_231102_101253.jfif,,대중음악,N,공연완료
PF228804,SSHOWBOX with 초승,2023.11.18,2023.11.18,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228804_231030_104349.jfif,,대중음악,N,공연완료
PF228797,"DISCO with 초록불꽃소년단, Section 1: 분출",2023.11.19,2023.11.19,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228797_231030_101758.jfif,,대중음악,N,공연완료
